timestamp,user_gid,action,status,failure_ratio,recent_download_count,label
2025-01-18 14:35:00,admin@hosp.com,LOGOUT,FAILURE,0.14,0,0
2025-01-20 01:56:00,admin@hosp.com,DOWNLOAD,FAILURE,0.78,0,1
2025-01-17 01:04:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-18 00:53:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-30 22:19:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-26 02:44:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-08 11:57:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 04:45:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-08 00:31:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-10 17:13:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-08 04:42:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.63,0,1
2025-01-07 04:32:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-01-12 03:06:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-06 00:07:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,5,1
2025-01-03 08:20:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-16 16:48:00,admin@hosp.com,DOWNLOAD,FAILURE,0.69,0,1
2025-02-04 00:36:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-01 06:54:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-14 04:27:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-17 10:16:00,admin@hosp.com,DOWNLOAD,FAILURE,0.78,0,1
2025-01-26 23:47:00,nurse@hosp.com,LOGIN,FAILURE,0.09,0,0
2025-01-31 00:02:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.43,0,1
2025-01-29 12:41:00,admin@hosp.com,DOWNLOAD,FAILURE,0.38,0,1
2025-02-16 01:16:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-19 18:08:00,admin@hosp.com,DOWNLOAD,FAILURE,0.14,3,0
2025-02-28 01:37:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,5,1
2025-02-05 16:24:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.55,0,1
2025-01-26 03:53:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-09 03:46:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-02-24 04:11:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-15 02:48:00,admin@hosp.com,DOWNLOAD,FAILURE,0.07,1,0
2025-02-09 05:38:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-02-28 15:20:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-08 18:27:00,admin@hosp.com,DOWNLOAD,FAILURE,0.51,0,1
2025-01-02 01:05:00,admin@hosp.com,LOGOUT,FAILURE,0.14,0,0
2025-01-12 03:31:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-27 21:52:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-05 22:21:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-02-22 15:11:00,admin@hosp.com,DOWNLOAD,FAILURE,0.73,0,1
2025-01-11 22:44:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-01 16:49:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-28 02:35:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-14 23:44:00,admin@hosp.com,LOGOUT,FAILURE,0.08,0,0
2025-02-07 17:18:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-08 11:27:00,admin@hosp.com,DOWNLOAD,FAILURE,0.41,0,1
2025-01-09 12:01:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.58,0,1
2025-02-19 01:19:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-16 12:25:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-27 09:58:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.56,0,1
2025-01-27 20:28:00,admin@hosp.com,DOWNLOAD,FAILURE,0.72,0,1
2025-01-27 04:40:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.74,0,1
2025-01-20 04:44:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-14 18:13:00,admin@hosp.com,DOWNLOAD,FAILURE,0.92,0,1
2025-01-08 02:45:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.87,0,1
2025-02-03 08:30:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-19 04:57:00,nurse@hosp.com,VIEW_KEYS,FAILURE,0.08,0,0
2025-01-16 00:11:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-02-23 03:15:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-01-03 23:02:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-09 02:41:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-23 16:31:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-23 00:53:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-17 22:53:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-02-26 04:01:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-25 07:36:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-25 23:44:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-25 01:25:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-01-22 02:32:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-09 15:31:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-24 13:57:00,doctor@hosp.com,UPLOAD,FAILURE,0.08,0,0
2025-02-20 08:18:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-29 21:40:00,admin@hosp.com,DOWNLOAD,FAILURE,0.71,0,1
2025-01-10 00:11:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-20 07:58:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.79,0,1
2025-02-10 23:53:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-01-28 01:25:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-02-09 20:11:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.79,0,1
2025-02-16 15:07:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-18 22:13:00,admin@hosp.com,DOWNLOAD,FAILURE,0.57,0,1
2025-02-19 14:14:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-15 08:43:00,admin@hosp.com,DOWNLOAD,FAILURE,0.43,0,1
2025-01-21 02:18:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-25 07:29:00,admin@hosp.com,DOWNLOAD,FAILURE,0.4,0,1
2025-02-13 21:07:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-25 20:39:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-18 21:13:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 00:45:00,admin@hosp.com,DOWNLOAD,FAILURE,0.41,0,1
2025-01-19 09:56:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-17 22:05:00,admin@hosp.com,LOGIN,FAILURE,0.06,0,0
2025-02-22 22:00:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-02-28 23:35:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.44,0,1
2025-01-17 06:11:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-05 16:30:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-16 06:59:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-13 08:00:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-26 15:53:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-24 19:02:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-29 09:20:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.88,0,1
2025-01-15 18:45:00,doctor@hosp.com,LOGOUT,FAILURE,0.13,0,0
2025-01-04 03:35:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-10 06:09:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.88,0,1
2025-02-26 03:51:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-20 23:56:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,28,1
2025-01-09 05:01:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.62,0,1
2025-02-24 01:18:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-02-13 14:13:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.51,0,1
2025-02-24 07:09:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-09 05:36:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.78,0,1
2025-01-19 09:20:00,doctor@hosp.com,LOGOUT,FAILURE,0.11,0,0
2025-01-09 00:54:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-16 12:09:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-03 10:17:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-23 23:45:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-01-05 01:40:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-21 22:22:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,9,1
2025-02-05 23:18:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-01-26 17:11:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.89,0,1
2025-01-22 03:22:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,5,1
2025-01-01 04:02:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-27 05:06:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.75,0,1
2025-02-17 11:58:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-03-01 22:21:00,nurse@hosp.com,LOGOUT,FAILURE,0.1,0,0
2025-02-19 01:57:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-16 23:41:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,12,1
2025-01-19 04:24:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-01 23:31:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-08 18:31:00,admin@hosp.com,LOGIN,FAILURE,0.1,0,0
2025-02-10 03:47:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-02-28 02:05:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-17 19:35:00,admin@hosp.com,LOGIN,FAILURE,0.09,0,0
2025-02-20 01:29:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-01-30 23:36:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-02-08 11:46:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-01-16 00:31:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,10,1
2025-01-13 05:06:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-02 05:02:00,admin@hosp.com,DOWNLOAD,FAILURE,0.59,0,1
2025-02-01 14:02:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-02 19:46:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-06 03:21:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-23 16:15:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-11 02:32:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.74,0,1
2025-02-27 13:07:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-21 01:34:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,23,1
2025-01-05 16:33:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-30 01:02:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-04 09:45:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-24 12:35:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-19 21:50:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-02 22:12:00,nurse@hosp.com,LOGIN,FAILURE,0.07,0,0
2025-01-02 16:08:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.92,0,1
2025-01-30 09:15:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-01-27 07:33:00,admin@hosp.com,DOWNLOAD,FAILURE,0.5,0,1
2025-01-04 23:18:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.39,0,1
2025-02-01 01:29:00,admin@hosp.com,DOWNLOAD,FAILURE,0.64,0,1
2025-01-25 22:12:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.78,0,1
2025-02-09 00:27:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-25 03:06:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-01-27 00:02:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.38,0,1
2025-02-12 17:05:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-14 05:41:00,admin@hosp.com,DOWNLOAD,FAILURE,0.94,0,1
2025-02-06 22:25:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-07 10:04:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.8,0,1
2025-01-29 23:39:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.37,0,1
2025-01-19 00:03:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-01-09 06:32:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-04 22:11:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-02-11 02:27:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,9,1
2025-02-27 03:48:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,18,1
2025-01-09 20:42:00,admin@hosp.com,DOWNLOAD,FAILURE,0.82,0,1
2025-02-19 03:11:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-01-09 23:59:00,nurse@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-19 22:57:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-02-21 02:17:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-01-15 11:21:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-21 03:39:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-02-23 05:45:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-31 02:56:00,doctor@hosp.com,LOGOUT,FAILURE,0.11,0,0
2025-02-05 19:24:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-12 01:59:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,19,1
2025-02-10 17:03:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.71,0,1
2025-01-08 12:14:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.95,0,1
2025-01-04 04:34:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-19 01:33:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-02-10 13:15:00,admin@hosp.com,DOWNLOAD,FAILURE,0.38,0,1
2025-01-23 15:36:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-19 20:31:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-07 13:56:00,admin@hosp.com,DOWNLOAD,FAILURE,0.84,0,1
2025-01-17 00:26:00,admin@hosp.com,DOWNLOAD,FAILURE,0.49,0,1
2025-01-25 07:16:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-16 23:15:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,26,1
2025-02-04 02:51:00,doctor@hosp.com,VIEW_KEYS,FAILURE,0.1,0,0
2025-01-03 04:22:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.96,0,1
2025-01-19 08:50:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-12 03:58:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,17,1
2025-01-30 12:09:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-26 00:43:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,17,1
2025-02-02 23:16:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-26 00:58:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,28,1
2025-02-16 12:19:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-20 19:31:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-09 16:15:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-21 20:11:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.62,0,1
2025-01-30 14:22:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.76,0,1
2025-01-22 20:34:00,admin@hosp.com,DOWNLOAD,FAILURE,0.37,0,1
2025-01-18 18:32:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-24 14:11:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-04 12:20:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-11 13:16:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-19 23:24:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-13 09:31:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-12 04:09:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,25,1
2025-01-07 05:05:00,admin@hosp.com,DOWNLOAD,FAILURE,0.53,0,1
2025-02-23 13:20:00,admin@hosp.com,DOWNLOAD,FAILURE,0.6,0,1
2025-02-22 22:45:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-02-25 03:31:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,18,1
2025-02-25 02:27:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-02-28 21:45:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-02-15 09:33:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-01 23:11:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-01-29 07:24:00,admin@hosp.com,DOWNLOAD,FAILURE,0.82,0,1
2025-02-16 02:05:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-01-12 04:46:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-18 01:21:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-03 11:19:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-11 15:34:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-21 04:45:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-10 04:39:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,29,1
2025-03-01 22:10:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,6,1
2025-01-11 12:29:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-15 02:46:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.98,0,1
2025-01-31 23:22:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,20,1
2025-02-16 22:20:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,12,1
2025-01-09 04:19:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-01-06 15:02:00,admin@hosp.com,DOWNLOAD,FAILURE,0.86,0,1
2025-01-15 00:41:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,17,1
2025-01-08 07:51:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-01 03:54:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-02-20 22:33:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,0,0
2025-01-15 23:57:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-22 04:16:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-01-04 13:48:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.8,0,1
2025-02-12 04:06:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,10,1
2025-02-04 16:22:00,nurse@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-20 23:26:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-27 22:45:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-01-16 22:48:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-29 22:26:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-01-14 18:38:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-01 02:03:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,23,1
2025-01-02 22:38:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-10 10:54:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,3,0
2025-02-24 03:28:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,24,1
2025-01-24 10:31:00,doctor@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-12 23:45:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,15,1
2025-01-02 03:56:00,admin@hosp.com,DOWNLOAD,FAILURE,0.75,0,1
2025-02-05 22:08:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.84,0,1
2025-01-13 14:22:00,admin@hosp.com,DOWNLOAD,FAILURE,0.47,0,1
2025-01-17 03:41:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,1,0
2025-02-19 03:35:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,22,1
2025-01-12 01:14:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.8,0,1
2025-01-10 14:11:00,nurse@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-06 15:48:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.66,0,1
2025-01-03 17:46:00,nurse@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-15 08:41:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.82,0,1
2025-01-31 03:54:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,7,1
2025-01-26 09:56:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.99,0,1
2025-01-27 07:57:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-12 21:00:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-26 22:58:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,18,1
2025-02-10 03:56:00,doctor@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-02-14 11:27:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.4,0,1
2025-01-17 03:16:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,27,1
2025-01-06 08:51:00,nurse@hosp.com,LOGOUT,FAILURE,0.08,0,0
2025-02-13 03:13:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-02-03 02:19:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-27 03:00:00,doctor@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-17 18:00:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-02-20 01:13:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,8,1
2025-01-11 03:55:00,admin@hosp.com,UPLOAD,SUCCESS,0.0,0,0
2025-01-03 19:38:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.72,0,1
2025-01-23 02:41:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-01-18 21:47:00,nurse@hosp.com,LOGIN,FAILURE,0.07,0,0
2025-02-06 18:29:00,admin@hosp.com,LOGOUT,FAILURE,0.1,0,0
2025-01-30 22:30:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-02-03 19:25:00,doctor@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
2025-02-05 16:04:00,admin@hosp.com,DOWNLOAD,FAILURE,0.53,0,1
2025-01-02 17:30:00,admin@hosp.com,LOGOUT,FAILURE,0.06,0,0
2025-01-25 13:33:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-27 04:48:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,14,1
2025-02-03 00:28:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.91,0,1
2025-01-24 09:17:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,2,0
2025-01-08 02:31:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,21,1
2025-01-08 04:27:00,doctor@hosp.com,DOWNLOAD,SUCCESS,0.0,9,1
2025-02-17 09:02:00,doctor@hosp.com,UPLOAD,FAILURE,0.13,0,0
2025-01-16 01:59:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.97,0,1
2025-02-24 02:33:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-04 16:18:00,doctor@hosp.com,DOWNLOAD,FAILURE,0.68,0,1
2025-01-08 01:59:00,nurse@hosp.com,DOWNLOAD,SUCCESS,0.0,16,1
2025-02-02 07:20:00,nurse@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-01-12 14:36:00,admin@hosp.com,LOGIN,SUCCESS,0.0,0,0
2025-02-20 16:31:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-02 21:21:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.45,0,1
2025-01-25 20:22:00,admin@hosp.com,LOGOUT,SUCCESS,0.0,0,0
2025-01-29 05:52:00,nurse@hosp.com,DOWNLOAD,FAILURE,0.95,0,1
2025-02-10 02:06:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,13,1
2025-02-07 04:47:00,admin@hosp.com,DOWNLOAD,SUCCESS,0.0,11,1
2025-02-10 09:25:00,admin@hosp.com,VIEW_KEYS,SUCCESS,0.0,0,0
